"instance","metodo","exec","fo","n","time","fitness"
"RC108","FiftyAgent",16,1200.70000505447,10,383.884,11200.7000050545
"RC108","FiftyAgent",17,1212.79999661446,10,173.129,11212.7999966145
"RC108","FiftyAgent",18,1200.90000152588,10,223.853,11200.9000015259
"RC108","FiftyAgent",19,1175.60000181198,10,212.522,11175.600001812
"RC108","FiftyAgent",20,1156.2000002861,11,225.467,12156.2000002861
"RC108","FiftyAgent",21,1254.90000772476,10,167.584,11254.9000077248
"RC108","FiftyAgent",22,1156.80000305176,10,246.091,11156.8000030518
"RC108","FiftyAgent",23,1163.40000247955,10,204.606,11163.4000024796
"RC108","FiftyAgent",24,1143.29999923706,11,293.51,12143.2999992371
"RC108","FiftyAgent",25,1148.59999895096,11,398.937,12148.599998951
"RC108","FiftyAgent",26,1150.60000085831,10,148.204,11150.6000008583
"RC108","FiftyAgent",27,1224.80000114441,10,280.153,11224.8000011444
"RC108","FiftyAgent",28,1185.30000066757,10,369.47,11185.3000006676
"RC108","FiftyAgent",29,1168.00000047684,10,227.73,11168.0000004768
"RC108","SixtyAgent",0,1145.90000295639,10,204.42,11145.9000029564
"RC108","SixtyAgent",1,1148.20000076294,10,331.57,11148.2000007629
"RC108","SixtyAgent",2,1149.20000219345,11,215.693,12149.2000021935
"RC108","SixtyAgent",3,1161.80000209808,10,437.869,11161.8000020981
"RC108","SixtyAgent",4,1133.90000343323,11,486.206,12133.9000034332
"RC108","SixtyAgent",5,1176.100004673,10,365.47,11176.100004673
"RC108","SixtyAgent",6,1187.80000591278,10,454.702,11187.8000059128
"RC108","SixtyAgent",7,1154.80000400543,10,421.648,11154.8000040054
"RC108","SixtyAgent",8,1144.60000181198,11,223.81,12144.600001812
"RC108","SixtyAgent",9,1175.19999837875,10,215.394,11175.1999983788
"RC108","SixtyAgent",10,1224.20000076294,10,215.808,11224.2000007629
"RC108","SixtyAgent",11,1173.600004673,10,470.831,11173.600004673
"RC108","SixtyAgent",12,1205.00000810623,10,181.537,11205.0000081062
"RC108","SixtyAgent",13,1165.10000276566,10,279.202,11165.1000027657
"RC108","SixtyAgent",14,1213.60000276566,10,390.62,11213.6000027657
"RC108","SixtyAgent",15,1197.7000041008,10,435.803,11197.7000041008
"RC108","SixtyAgent",16,1140.30000138283,11,506.205,12140.3000013828
"RC108","SixtyAgent",17,1190.20000123978,10,410.762,11190.2000012398
"RC108","SixtyAgent",18,1170.69999933243,10,86.075,11170.6999993324
"RC108","SixtyAgent",19,1210.79999995232,10,443.737,11210.7999999523
"RC108","SixtyAgent",20,1143.69999933243,11,377.547,12143.6999993324
"RC108","SixtyAgent",21,1193.50000190735,10,432.169,11193.5000019073
"RC108","SixtyAgent",22,1211.20000076294,10,459.805,11211.2000007629
"RC108","SixtyAgent",23,1188.50000429153,10,375.277,11188.5000042915
"RC108","SixtyAgent",24,1147.80000257492,11,317.777,12147.8000025749
"RC108","SixtyAgent",25,1175.3000023365,10,506.316,11175.3000023365
"RC108","SixtyAgent",26,1165.49999904633,10,192.185,11165.4999990463
"RC108","SixtyAgent",27,1183.59999895096,10,82.401,11183.599998951
"RC108","SixtyAgent",28,1150.39999866486,11,397.702,12150.3999986649
"RC108","SixtyAgent",29,1158.50000143051,10,301.196,11158.5000014305
"RC208","OneAgent",0,946.400002479553,3,59.981,3946.40000247955
"RC208","OneAgent",1,902,3,81.154,3902
"RC208","OneAgent",2,1024.80000591278,3,62.079,4024.80000591278
"RC208","OneAgent",3,975.699997901917,3,67.536,3975.69999790192
"RC208","OneAgent",4,964.100004196167,3,68.972,3964.10000419617
"RC208","OneAgent",5,1001.40000104904,3,51.828,4001.40000104904
"RC208","OneAgent",6,978.000000953674,3,75.385,3978.00000095367
"RC208","OneAgent",7,923.40000295639,3,44.405,3923.40000295639
"RC208","OneAgent",8,950.500000953674,3,67.819,3950.50000095367
"RC208","OneAgent",9,948.000002861023,3,67.144,3948.00000286102
"RC208","OneAgent",10,970.300000667572,3,49.566,3970.30000066757
"RC208","OneAgent",11,877.600005149841,3,70.472,3877.60000514984
"RC208","OneAgent",12,987.600003004074,3,70.254,3987.60000300407
"RC208","OneAgent",13,919.600004911423,3,39.773,3919.60000491142
"RC208","OneAgent",14,1056.90000391006,3,55.838,4056.90000391006
"RC208","OneAgent",15,976.299999237061,3,74.446,3976.29999923706
"RC208","OneAgent",16,945.900002002716,3,69.454,3945.90000200272
"RC208","OneAgent",17,1068.90000152588,3,27.77,4068.90000152588
"RC208","OneAgent",18,981.100003242493,3,61.72,3981.10000324249
"RC208","OneAgent",19,953.600003242493,3,65.171,3953.60000324249
"RC208","OneAgent",20,921.89999961853,3,83.824,3921.89999961853
"RC208","OneAgent",21,1004.70000076294,3,68.436,4004.70000076294
"RC208","OneAgent",22,1126.40000343323,3,4.503,4126.40000343323
"RC208","OneAgent",23,1008.2000041008,3,73.559,4008.2000041008
"RC208","OneAgent",24,950.300003051758,3,53.655,3950.30000305176
"RC208","OneAgent",25,1044.60000610352,3,58.486,4044.60000610352
"RC208","OneAgent",26,961.600003242493,3,69.57,3961.60000324249
"RC208","OneAgent",27,972.700003147125,3,71.417,3972.70000314713
"RC208","OneAgent",28,949.100004196167,3,72.673,3949.10000419617
"RC208","OneAgent",29,905.900003433228,3,71.904,3905.90000343323
"RC208","TwoAgent",0,945.600003242493,3,88.895,3945.60000324249
"RC208","TwoAgent",1,925.199999332428,3,84.263,3925.19999933243
"RC208","TwoAgent",2,930.700003385544,3,78.121,3930.70000338554
"RC208","TwoAgent",3,926.100002288818,3,120.032,3926.10000228882
"RC208","TwoAgent",4,977.400003194809,3,83.728,3977.40000319481
"RC208","TwoAgent",5,958.39999961853,3,80.223,3958.39999961853
"RC208","TwoAgent",6,906.900002479553,3,84.101,3906.90000247955
"RC208","TwoAgent",7,918.000004768372,3,45.685,3918.00000476837
"RC208","TwoAgent",8,888.400001525879,3,72.448,3888.40000152588
"RC208","TwoAgent",9,989.600005865097,3,71.416,3989.6000058651
"RC208","TwoAgent",10,910.300004005432,3,65.581,3910.30000400543
"RC208","TwoAgent",11,925.900000095367,3,66.853,3925.90000009537
"RC208","TwoAgent",12,911.50000333786,3,81.739,3911.50000333786
"RC208","TwoAgent",13,950.700001239777,3,78.708,3950.70000123978
"RC208","TwoAgent",14,903.300003528595,3,92.281,3903.30000352859
"RC208","TwoAgent",15,888.300004482269,3,84.418,3888.30000448227
"RC208","TwoAgent",16,934.400004863739,3,78.439,3934.40000486374
"RC208","TwoAgent",17,987.600002288818,3,81.124,3987.60000228882
"RC208","TwoAgent",18,957.500000953674,3,75.583,3957.50000095367
"RC208","TwoAgent",19,960.200001478195,3,90.698,3960.2000014782
"RC208","TwoAgent",20,917.600003480911,3,51.939,3917.60000348091
"RC208","TwoAgent",21,917.00000500679,3,74.07,3917.00000500679
"RC208","TwoAgent",22,960.099998235703,3,84.494,3960.0999982357
"RC208","TwoAgent",23,990.400002717972,3,93.956,3990.40000271797
"RC208","TwoAgent",24,918.600001335144,3,85.037,3918.60000133514
"RC208","TwoAgent",25,951.400000572205,3,70.225,3951.4000005722
"RC208","TwoAgent",26,954.699999809265,3,77.402,3954.69999980927
"RC208","TwoAgent",27,940.100001096725,3,75.055,3940.10000109673
"RC208","TwoAgent",28,932.600003957748,3,72.191,3932.60000395775
"RC208","TwoAgent",29,917.300002574921,3,25.275,3917.30000257492
"RC208","FourAgent",0,950.500002384186,3,81.219,3950.50000238419
"RC208","FourAgent",1,924.799998760223,3,88.508,3924.79999876022
"RC208","FourAgent",2,877.600002765656,3,84.702,3877.60000276566
"RC208","FourAgent",3,903.699998617172,3,93.826,3903.69999861717
"RC208","FourAgent",4,928.500004291534,3,68.881,3928.50000429153
"RC208","FourAgent",5,926.200001239777,3,87.301,3926.20000123978
"RC208","FourAgent",6,880.700001239777,3,88.008,3880.70000123978
"RC208","FourAgent",7,906.200003623962,3,101.612,3906.20000362396
"RC208","FourAgent",8,886.000006198883,3,87.793,3886.00000619888
"RC208","FourAgent",9,914.500001430511,3,76.364,3914.50000143051
"RC208","FourAgent",10,899.499999046326,3,77.43,3899.49999904633
"RC208","FourAgent",11,941.600004196167,3,87.751,3941.60000419617
"RC208","FourAgent",12,1015.40000295639,3,28.572,4015.40000295639
"RC208","FourAgent",13,905.200001239777,3,58.417,3905.20000123978
"RC208","FourAgent",14,925.400000810623,3,88.25,3925.40000081062
"RC208","FourAgent",15,953.300001144409,3,50.473,3953.30000114441
"RC208","FourAgent",16,884.100004196167,3,98.812,3884.10000419617
"RC208","FourAgent",17,976.799999237061,3,42.27,3976.79999923706
"RC208","FourAgent",18,941.200003147125,3,70.24,3941.20000314713
"RC208","FourAgent",19,913.300000667572,3,70.186,3913.30000066757
"RC208","FourAgent",20,937.600004673004,3,69.515,3937.600004673
"RC208","FourAgent",21,922.50000166893,3,90.108,3922.50000166893
"RC208","FourAgent",22,927.199999332428,3,85.27,3927.19999933243
"RC208","FourAgent",23,900.900001764297,3,83.313,3900.9000017643
"RC208","FourAgent",24,973.600004673004,3,87.66,3973.600004673
"RC208","FourAgent",25,923.700005531311,3,90.458,3923.70000553131
"RC208","FourAgent",26,935.400005340576,3,59.902,3935.40000534058
"RC208","FourAgent",27,910.200003623962,3,81.824,3910.20000362396
"RC208","FourAgent",28,952.199999809265,3,81.333,3952.19999980927
"RC208","FourAgent",29,946.300003528595,3,104.317,3946.30000352859
"RC208","EightAgent",0,875.600003480911,3,76.243,3875.60000348091
"RC208","EightAgent",1,925.200007677078,3,52.701,3925.20000767708
"RC208","EightAgent",2,863.300003051758,3,91.797,3863.30000305176
"RC208","EightAgent",3,934.500000715256,3,71.185,3934.50000071526
"RC208","EightAgent",4,898.099999904633,3,92,3898.09999990463
"RC208","EightAgent",5,922.100005626678,3,61.803,3922.10000562668
"RC208","EightAgent",6,922.400002717972,3,67.176,3922.40000271797
"RC208","EightAgent",7,905.000000953674,3,74.187,3905.00000095367
"RC208","EightAgent",8,886.400003433228,3,89.585,3886.40000343323
"RC208","EightAgent",9,918.700003385544,3,24.594,3918.70000338554
"RC208","EightAgent",10,925.900003910065,3,92.739,3925.90000391006
"RC208","EightAgent",11,883.800004959106,3,95.952,3883.80000495911
"RC208","EightAgent",12,913.300003528595,3,90.547,3913.30000352859
"RC208","EightAgent",13,918.200002193451,3,99.996,3918.20000219345
"RC208","EightAgent",14,909.300002574921,3,101.238,3909.30000257492
"RC208","EightAgent",15,947.800003051758,3,86.863,3947.80000305176
"RC208","EightAgent",16,898.700005054474,3,79.781,3898.70000505447
"RC208","EightAgent",17,899.400002479553,3,87.274,3899.40000247955
"RC208","EightAgent",18,906.400001525879,3,72.347,3906.40000152588
"RC208","EightAgent",19,880.500000476837,3,61.247,3880.50000047684
"RC208","EightAgent",20,902.000002861023,3,86.596,3902.00000286102
"RC208","EightAgent",21,913.400000572205,3,92.685,3913.4000005722
"RC208","EightAgent",22,916.600001811981,3,95.838,3916.60000181198
"RC208","EightAgent",23,889.400002717972,3,73.696,3889.40000271797
"RC208","EightAgent",24,934.700002193451,3,82.661,3934.70000219345
"RC208","EightAgent",25,954.200006008148,3,113.31,3954.20000600815
"RC208","EightAgent",26,899.40000295639,3,85.774,3899.40000295639
"RC208","EightAgent",27,920.400003194809,3,79.387,3920.40000319481
"RC208","EightAgent",28,885.100004196167,3,87.139,3885.10000419617
"RC208","EightAgent",29,915.50000333786,3,105.866,3915.50000333786
"RC208","TenAgent",0,895.600003242493,3,88.229,3895.60000324249
"RC208","TenAgent",1,867.600004673004,3,49.173,3867.600004673
"RC208","TenAgent",2,908.500001907349,3,70.771,3908.50000190735
"RC208","TenAgent",3,905.10000038147,3,76.9,3905.10000038147
"RC208","TenAgent",4,927.600000143051,3,27.739,3927.60000014305
"RC208","TenAgent",5,902.400001049042,3,89.343,3902.40000104904
"RC208","TenAgent",6,925.500002622604,3,85.55,3925.5000026226
"RC208","TenAgent",7,898.800004482269,3,56.495,3898.80000448227
"RC208","TenAgent",8,870.400002717972,3,33.62,3870.40000271797
"RC208","TenAgent",9,910.200002193451,3,66.118,3910.20000219345
"RC208","TenAgent",10,922.400001764297,3,80.734,3922.4000017643
"RC208","TenAgent",11,905.400002717972,3,62.95,3905.40000271797
"RC208","TenAgent",12,873.700004339218,3,86.427,3873.70000433922
"RC208","TenAgent",13,895.500001192093,3,88.336,3895.50000119209
"RC208","TenAgent",14,884.600006580353,3,88.998,3884.60000658035
"RC208","TenAgent",15,903.000004291534,3,72.753,3903.00000429153
"RC208","TenAgent",16,869.900003910065,3,62.975,3869.90000391006
"RC208","TenAgent",17,856.100000619888,3,82.331,3856.10000061989
"RC208","TenAgent",18,887.700001478195,3,54.673,3887.7000014782
"RC208","TenAgent",19,878.900001525879,3,77.889,3878.90000152588
"RC208","TenAgent",20,930.400005340576,3,72.786,3930.40000534058
"RC208","TenAgent",21,908.299998044968,3,51.465,3908.29999804497
"RC208","TenAgent",22,903.90000128746,3,44.566,3903.90000128746
"RC208","TenAgent",23,907.100003242493,3,81.727,3907.10000324249
"RC208","TenAgent",24,905.800004720688,3,87.593,3905.80000472069
"RC208","TenAgent",25,853.200002193451,3,86.148,3853.20000219345
"RC208","TenAgent",26,897.100004673004,3,72.538,3897.100004673
"RC208","TenAgent",27,942.100002288818,3,83.067,3942.10000228882
"RC208","TenAgent",28,887.799998283386,3,30.03,3887.79999828339
"RC208","TenAgent",29,891.700004339218,3,89.875,3891.70000433922
"RC208","TwentyAgent",0,855.400001049042,3,129.84,3855.40000104904
"RC208","TwentyAgent",1,880.800003051758,3,84.855,3880.80000305176
"RC208","TwentyAgent",2,843.90000295639,3,89.579,3843.90000295639
"RC208","TwentyAgent",3,918.300002336502,3,100.894,3918.3000023365
"RC208","TwentyAgent",4,913.100003242493,3,63.281,3913.10000324249
"RC208","TwentyAgent",5,891.100003480911,3,124.525,3891.10000348091
"RC208","TwentyAgent",6,924.700002670288,3,134.958,3924.70000267029
"RC208","TwentyAgent",7,901.099999427795,3,145.806,3901.0999994278
"RC208","TwentyAgent",8,910.100003004074,3,115.428,3910.10000300407
"RC208","TwentyAgent",9,884.500002861023,3,110.743,3884.50000286102
"RC208","TwentyAgent",10,856.700002670288,3,104.288,3856.70000267029
"RC208","TwentyAgent",11,886.900002479553,3,129.771,3886.90000247955
"RC208","TwentyAgent",12,941.000005960464,3,137.117,3941.00000596046
"RC208","TwentyAgent",13,861.900003910065,3,141.712,3861.90000391006
"RC208","TwentyAgent",14,877.300002574921,3,128.238,3877.30000257492
"RC208","TwentyAgent",15,898.699999332428,3,139.353,3898.69999933243
"RC208","TwentyAgent",16,877.20000243187,3,135.598,3877.20000243187
"RC208","TwentyAgent",17,867.100005149841,3,154.599,3867.10000514984
"RC208","TwentyAgent",18,891.700005054474,3,134.242,3891.70000505447
"RC208","TwentyAgent",19,888.900001049042,3,108.849,3888.90000104904
"RC208","TwentyAgent",20,882.200002193451,3,92.188,3882.20000219345
"RC208","TwentyAgent",21,900.000003576279,3,137.35,3900.00000357628
"RC208","TwentyAgent",22,878.600001811981,3,105.178,3878.60000181198
"RC208","TwentyAgent",23,920.300004005432,3,103.572,3920.30000400543
"RC208","TwentyAgent",24,917.900001525879,3,131.882,3917.90000152588
"RC208","TwentyAgent",25,897.000002861023,3,130.569,3897.00000286102
"RC208","TwentyAgent",26,901.900000810623,3,97.733,3901.90000081062
"RC208","TwentyAgent",27,919.800004482269,3,142.336,3919.80000448227
"RC208","TwentyAgent",28,914.600000858307,3,93.059,3914.60000085831
"RC208","TwentyAgent",29,888.60000371933,3,102.013,3888.60000371933
"RC208","ThirtyAgent",0,907.700000762939,3,107.982,3907.70000076294
"RC208","ThirtyAgent",1,903.700002670288,3,104.788,3903.70000267029
"RC208","ThirtyAgent",2,880.800000667572,3,143.51,3880.80000066757
"RC208","ThirtyAgent",3,876.800000429153,3,106.562,3876.80000042915
"RC208","ThirtyAgent",4,859.800002098083,3,138.603,3859.80000209808
"RC208","ThirtyAgent",5,905.300002098083,3,150.667,3905.30000209808
"RC208","ThirtyAgent",6,877.300001382828,3,168.261,3877.30000138283
"RC208","ThirtyAgent",7,861.000002384186,3,124.858,3861.00000238419
"RC208","ThirtyAgent",8,883.799999237061,3,79.335,3883.79999923706
"RC208","ThirtyAgent",9,868.199999809265,3,136.007,3868.19999980927
"RC208","ThirtyAgent",10,880.900003433228,3,114.046,3880.90000343323
"RC208","ThirtyAgent",11,903.400005340576,3,98.361,3903.40000534058
"RC208","ThirtyAgent",12,873.400000572205,3,93.536,3873.4000005722
"RC208","ThirtyAgent",13,877.90000295639,3,120.796,3877.90000295639
"RC208","ThirtyAgent",14,849.800002098083,3,141.531,3849.80000209808
"RC208","ThirtyAgent",15,882.599999904633,3,146.835,3882.59999990463
"RC208","ThirtyAgent",16,891.00000166893,3,84.461,3891.00000166893
"RC208","ThirtyAgent",17,880.200004577637,3,125.042,3880.20000457764
"RC208","ThirtyAgent",18,877.100004911423,3,145.072,3877.10000491142
"RC208","ThirtyAgent",19,881.700003147125,3,141.948,3881.70000314713
"RC208","ThirtyAgent",20,901.300005674362,3,141.401,3901.30000567436
"RC208","ThirtyAgent",21,859.400005817413,3,125.928,3859.40000581741
"RC208","ThirtyAgent",22,883.099998950958,3,133.856,3883.09999895096
"RC208","ThirtyAgent",23,884.000004768372,3,139.424,3884.00000476837
"RC208","ThirtyAgent",24,861.50000333786,3,151.847,3861.50000333786
"RC208","ThirtyAgent",25,864.900004386902,3,133.82,3864.9000043869
"RC208","ThirtyAgent",26,876.800004005432,3,88.878,3876.80000400543
"RC208","ThirtyAgent",27,870.90000295639,3,129.594,3870.90000295639
"RC208","ThirtyAgent",28,890.000004291534,3,106.314,3890.00000429153
"RC208","ThirtyAgent",29,876.200003623962,3,147.254,3876.20000362396
"RC208","FortyAgent",0,879.200004577637,3,111.358,3879.20000457764
"RC208","FortyAgent",1,872.600002288818,3,133.989,3872.60000228882
"RC208","FortyAgent",2,885.900002479553,3,125.885,3885.90000247955
"RC208","FortyAgent",3,870.600004196167,3,125.252,3870.60000419617
"RC208","FortyAgent",4,869.800002098083,3,115.686,3869.80000209808
"RC208","FortyAgent",5,843.500003814697,3,118.451,3843.5000038147
"RC208","FortyAgent",6,887.600000619888,3,139.359,3887.60000061989
"RC208","FortyAgent",7,866.300002098083,3,127.113,3866.30000209808
"RC208","FortyAgent",8,874.600005149841,3,118.956,3874.60000514984
"RC208","FortyAgent",9,887.099999904633,3,85.229,3887.09999990463
"RC208","FortyAgent",10,857.500004768372,3,142.527,3857.50000476837
"RC208","FortyAgent",11,866.700005292892,3,129.437,3866.70000529289
"RC208","FortyAgent",12,879.900001764297,3,113.815,3879.9000017643
"RC208","FortyAgent",13,877.700006008148,3,111.717,3877.70000600815
"RC208","FortyAgent",14,884.500000238419,3,75.256,3884.50000023842
"RC208","FortyAgent",15,845.900000572205,3,129.017,3845.9000005722
"RC208","FortyAgent",16,874.800003051758,3,127.872,3874.80000305176
"RC208","FortyAgent",17,882.300004959106,3,126.5,3882.30000495911
"RC208","FortyAgent",18,898.200006246567,3,135.125,3898.20000624657
"RC208","FortyAgent",19,876.600000858307,3,145.532,3876.60000085831
"RC208","FortyAgent",20,896.600004196167,3,121.672,3896.60000419617
"RC208","FortyAgent",21,878.700002193451,3,127.434,3878.70000219345
"RC208","FortyAgent",22,895.000002384186,3,109.547,3895.00000238419
"RC208","FortyAgent",23,863.000006198883,3,128.206,3863.00000619888
"RC208","FortyAgent",24,898.099999904633,3,103.179,3898.09999990463
"RC208","FortyAgent",25,861.000001430511,3,90.479,3861.00000143051
"RC208","FortyAgent",26,887.000003576279,3,91.184,3887.00000357628
